Track	Start_Time	Pitch	Duration	Dynamic
0.0	304.940	68	2.300	45
1.0	304.940	68	2.300	45
0.0	305.940	63	2.200	37
1.0	305.940	63	2.200	37
1.0	306.920	66	1.440	17
0.0	306.920	66	1.440	17
0.0	307.920	68	1.120	57
1.0	307.920	68	1.120	57
0.0	308.960	75	2.190	69
1.0	308.960	75	2.190	69
1.0	308.980	63	1.880	57
0.0	308.980	63	1.880	57
1.0	308.980	48	2.700	37
0.0	308.980	48	2.700	37
1.0	308.980	36	1.980	33
0.0	308.980	44	2.100	41
0.0	308.980	36	1.980	33
1.0	308.980	44	2.100	41
1.0	310.900	66	0.950	37
0.0	310.900	66	0.950	37
1.0	310.940	68	0.350	33
0.0	310.940	68	0.350	33
1.0	311.920	49	4.490	45
1.0	311.920	76	2.210	49
0.0	311.920	49	4.490	45
0.0	311.920	76	2.210	49
1.0	311.940	37	4.690	49
0.0	311.940	37	4.690	49
1.0	311.960	64	2.170	49
1.0	311.960	44	4.560	89
0.0	311.960	64	2.170	49
0.0	311.960	44	4.560	89
1.0	312.940	68	2.110	13
0.0	312.940	68	2.110	13
0.0	313.900	73	2.900	17
1.0	313.900	73	2.900	17
0.0	314.900	64	2.170	45
1.0	314.900	64	2.170	45
1.0	315.920	68	1.900	41
0.0	315.920	68	1.900	41
1.0	316.940	73	1.600	65
0.0	316.940	73	1.600	65
0.0	317.920	42	2.380	25
0.0	317.920	63	2.210	17
1.0	317.920	63	2.210	17
1.0	317.920	30	2.300	57
0.0	317.920	75	1.460	69
1.0	317.920	75	1.460	69
1.0	317.920	42	2.380	25
0.0	317.920	30	2.300	57
0.0	318.940	66	1.550	53
1.0	318.940	66	1.550	53
0.0	319.980	69	1.400	45
1.0	319.980	69	1.400	45
0.0	320.960	43	2.130	49
0.0	320.960	61	2.520	37
1.0	320.960	61	2.520	37
1.0	320.960	43	2.130	49
0.0	320.980	73	1.900	57
0.0	320.980	31	2.300	61
1.0	320.980	31	2.300	61
1.0	320.980	73	1.900	57
1.0	321.960	64	1.920	33
0.0	321.960	64	1.920	33
1.0	322.900	70	1.0	33
0.0	322.900	70	1.0	33
0.0	323.900	72	1.290	61
1.0	323.900	72	1.290	61
0.0	323.920	44	0.960	49
1.0	323.920	44	0.960	49
1.0	323.920	32	0.990	49
0.0	323.920	32	0.990	49
0.0	324.960	60	2.130	37
1.0	324.960	60	2.130	37
1.0	325.900	63	1.100	53
0.0	325.900	63	1.100	53
